,Дата,Час,DDPP,PRLA,GLA,LSA,SMF
539,2011-03-02,11,18958,18189,0,769,110.0
540,2011-03-02,10,19458,17597,0,1861,95.03
541,2011-03-02,9,19591,16323,0,3268,49.11
542,2011-03-02,8,19720,14954,0,4766,37.98
543,2011-03-02,7,19194,14463,0,4731,37.98
544,2011-03-02,6,19491,14380,0,5111,35.73
545,2011-03-02,5,19453,15062,0,4391,53.33
546,2011-03-02,4,19468,15152,0,4316,53.33
547,2011-03-02,3,19479,15464,0,4015,60.0
548,2011-03-02,2,18336,15968,0,2368,66.28
549,2011-03-02,1,16588,17062,551,0,125.0
550,2011-03-02,0,16379,18261,1982,0,134.24
551,2011-03-01,23,18478,20499,2078,0,134.4
552,2011-03-01,22,18678,21445,2812,0,152.46
553,2011-03-01,21,18975,21211,2432,0,168.0
554,2011-03-01,20,19340,21563,2432,0,168.0
555,2011-03-01,19,19100,22064,3000,0,169.18
556,2011-03-01,18,18809,22771,3974,0,180.0
557,2011-03-01,17,18623,23375,4751,0,186.5
558,2011-03-01,16,18635,22613,4101,0,173.46
559,2011-03-01,15,18779,21839,3108,0,167.0
560,2011-03-01,14,18716,22126,3413,0,170.0
561,2011-03-01,13,18757,21930,3217,0,167.0
562,2011-03-01,12,18579,21628,3222,0,167.0
563,2011-03-01,11,18695,22823,4190,0,173.46
564,2011-03-01,10,18727,22238,3535,0,170.0
565,2011-03-01,9,19147,21271,2126,0,164.24
566,2011-03-01,8,19071,19993,1047,0,159.0
567,2011-03-01,7,18356,17120,0,1104,100.0
568,2011-03-01,6,19703,16351,0,3350,48.25
569,2011-03-01,5,19719,16566,0,3152,66.28
570,2011-03-01,4,19670,16462,0,3208,66.28
571,2011-03-01,3,19674,16673,0,3076,66.45
572,2011-03-01,2,17695,17066,0,771,105.0
573,2011-03-01,1,16346,17964,1737,0,134.0
574,2011-03-01,0,16205,19065,2885,0,144.8
575,2011-02-28,23,18756,21572,2841,0,154.0
576,2011-02-28,22,18961,22521,3708,0,155.0
577,2011-02-28,21,19310,22535,3239,0,172.9
578,2011-02-28,20,19439,22786,3351,0,175.9
579,2011-02-28,19,19294,23482,4187,0,182.0
580,2011-02-28,18,19246,24274,5027,0,186.76
581,2011-02-28,17,19192,25276,6083,0,188.08
582,2011-02-28,16,19072,24007,4934,0,186.25
583,2011-02-28,15,18982,23141,4158,0,179.66
584,2011-02-28,14,18888,23140,4290,0,180.0
585,2011-02-28,13,18886,22852,3970,0,173.46
586,2011-02-28,12,18934,21750,3001,0,167.0
587,2011-02-28,11,18595,23640,5044,0,186.53
588,2011-02-28,10,18768,23053,4284,0,179.66
589,2011-02-28,9,18748,22487,3756,0,172.0
590,2011-02-28,8,19017,20958,1940,0,164.51
591,2011-02-28,7,16986,18202,1234,0,163.59
592,2011-02-28,6,19205,16933,0,2272,50.46
593,2011-02-28,5,19941,16656,0,3285,66.28
594,2011-02-28,4,19891,16552,0,3339,66.28
595,2011-02-28,3,19886,16665,0,3221,66.28
596,2011-02-28,2,18056,17057,0,1010,100.0
597,2011-02-28,1,16282,17763,1606,0,134.0
598,2011-02-28,0,16187,18968,2858,0,145.96
599,2011-02-27,23,19207,21824,2653,0,150.0
600,2011-02-27,22,19195,22880,3830,0,155.0
601,2011-02-27,21,19284,22682,3462,0,175.9
602,2011-02-27,20,19655,23217,3591,0,179.0
603,2011-02-27,19,19645,24027,4456,0,185.0
604,2011-02-27,18,19522,24725,5222,0,187.04
605,2011-02-27,17,19483,25621,6137,0,188.87
606,2011-02-27,16,19603,24519,4915,0,186.53
607,2011-02-27,15,19719,23566,3846,0,179.66
608,2011-02-27,14,19612,23651,4038,0,179.96
609,2011-02-27,13,19476,23256,3798,0,173.0
610,2011-02-27,12,19344,22855,3584,0,172.0
611,2011-02-27,11,19399,23954,4554,0,182.0
612,2011-02-27,10,19416,23848,4431,0,179.66
613,2011-02-27,9,19352,23276,3979,0,173.46
614,2011-02-27,8,19192,21541,2351,0,165.0
615,2011-02-27,7,17565,18370,631,0,159.0
616,2011-02-27,6,19568,16995,0,2576,47.56
617,2011-02-27,5,19530,17006,0,2711,66.18
618,2011-02-27,4,20008,16694,0,3318,58.7
619,2011-02-27,3,19817,16918,0,2903,66.28
620,2011-02-27,2,18101,17415,0,686,105.0
621,2011-02-27,1,16758,18016,1152,0,133.91
622,2011-02-27,0,16674,19320,2800,0,145.96
623,2011-02-26,23,17797,21213,3443,0,152.46
624,2011-02-26,22,17843,22365,4631,0,155.0
625,2011-02-26,21,18209,22241,4074,0,175.9
626,2011-02-26,20,18419,22588,4198,0,180.0
627,2011-02-26,19,18407,23379,4971,0,185.0
628,2011-02-26,18,18558,24071,5588,0,187.83
629,2011-02-26,17,18525,24771,6272,0,189.69
630,2011-02-26,16,18532,23824,5291,0,186.81
631,2011-02-26,15,18413,23150,4805,0,185.0
632,2011-02-26,14,18299,23248,4950,0,185.0
633,2011-02-26,13,18304,22864,4559,0,182.0
634,2011-02-26,12,18119,22462,4342,0,179.66
635,2011-02-26,11,18059,23874,5814,0,187.94
636,2011-02-26,10,18070,23580,5509,0,187.37
637,2011-02-26,9,18011,22934,5019,0,185.0
638,2011-02-26,8,17866,21291,3440,0,170.0
639,2011-02-26,7,17670,18231,616,0,162.61
640,2011-02-26,6,18380,17060,0,1320,108.46
641,2011-02-26,5,18750,16771,0,1979,95.0
642,2011-02-26,4,18697,16456,0,2241,88.0
643,2011-02-26,3,18702,16579,0,2123,90.03
644,2011-02-26,2,17614,16962,0,652,105.46
645,2011-02-26,1,15478,17767,2283,0,134.28
646,2011-02-26,0,15816,18663,2882,0,139.0
647,2011-02-25,23,18246,20574,2327,0,134.4
648,2011-02-25,22,18269,21523,3292,0,154.46
649,2011-02-25,21,18038,21398,3416,0,175.46
650,2011-02-25,20,18493,22151,3739,0,179.0
651,2011-02-25,19,18561,22734,4172,0,182.0
652,2011-02-25,18,18522,23423,4900,0,186.76
653,2011-02-25,17,18492,24117,5624,0,188.08
654,2011-02-25,16,18496,23070,4573,0,184.0
655,2011-02-25,15,18352,22460,4111,0,175.0
656,2011-02-25,14,18293,22568,4274,0,179.66
657,2011-02-25,13,18306,22177,3922,0,173.0
658,2011-02-25,12,18115,21664,3587,0,170.9
659,2011-02-25,11,18318,23082,4763,0,184.0
660,2011-02-25,10,18336,22813,4476,0,179.66
661,2011-02-25,9,18316,22162,3948,0,173.0
662,2011-02-25,8,18165,20426,2324,0,164.9
663,2011-02-25,7,18438,17740,0,729,110.0
664,2011-02-25,6,19239,16479,0,2745,48.79
665,2011-02-25,5,19247,16396,0,2851,66.45
666,2011-02-25,4,19198,16283,0,2900,66.28
667,2011-02-25,3,19073,16500,0,2558,66.55
668,2011-02-25,2,18143,16801,0,1327,95.0
669,2011-02-25,1,16738,17398,795,0,125.0
670,2011-02-25,0,16506,18388,1946,0,134.0
671,2011-02-24,23,17599,19922,2369,0,134.4
672,2011-02-24,22,17711,20894,3202,0,154.46
673,2011-02-24,21,17739,20732,3035,0,169.02
674,2011-02-24,20,18084,21574,3620,0,172.46
675,2011-02-24,19,18157,22253,4185,0,182.0
676,2011-02-24,18,17948,23017,5068,0,186.5
677,2011-02-24,17,17835,23897,6061,0,188.08
678,2011-02-24,16,17773,22929,5220,0,185.0
679,2011-02-24,15,17589,22350,4795,0,180.0
680,2011-02-24,14,17582,22246,4738,0,180.0
681,2011-02-24,13,17586,21977,4410,0,173.46
682,2011-02-24,12,17407,21387,4024,0,170.9
683,2011-02-24,11,17302,22613,5310,0,184.0
684,2011-02-24,10,17294,22538,5243,0,184.0
685,2011-02-24,9,17303,21617,4331,0,173.0
686,2011-02-24,8,17270,19826,3220,0,167.0
687,2011-02-24,7,17888,16640,0,1248,109.16
688,2011-02-24,6,18738,15000,0,3738,48.79
689,2011-02-24,5,18744,14916,0,3828,66.28
690,2011-02-24,4,18763,14597,0,4166,66.28
691,2011-02-24,3,18768,14605,0,4163,66.28
692,2011-02-24,2,18642,14912,0,3730,66.28
693,2011-02-24,1,18251,15411,0,2870,69.16
694,2011-02-24,0,15842,16210,367,0,103.23
695,2011-02-23,23,16224,17422,1200,0,129.96
696,2011-02-23,22,16223,18194,1970,0,134.01
697,2011-02-23,21,18880,18232,0,648,110.0
698,2011-02-23,20,19257,18674,0,583,110.0
699,2011-02-23,19,19053,19353,299,0,160.23
700,2011-02-23,18,19088,20017,951,0,165.0
701,2011-02-23,17,19069,19797,784,0,164.9
702,2011-02-23,16,19126,17929,0,1197,105.02
703,2011-02-23,15,19184,17450,0,1734,100.1
704,2011-02-23,14,19178,17446,0,1732,100.1
705,2011-02-23,13,19178,17477,0,1701,100.1
706,2011-02-23,12,18946,17687,0,1190,109.16
707,2011-02-23,11,18832,17913,0,850,110.0
708,2011-02-23,10,18622,17838,0,715,110.0
709,2011-02-23,9,18378,17017,0,1292,108.46
710,2011-02-23,8,18363,16026,0,2273,95.0
711,2011-02-23,7,18322,14640,0,3702,48.42
712,2011-02-23,6,18404,14200,0,4303,47.46
713,2011-02-23,5,18403,14716,0,3682,66.28
714,2011-02-23,4,18409,14897,0,3645,66.45
715,2011-02-23,3,18413,15305,0,3175,67.79
716,2011-02-23,2,17243,15912,0,1326,99.16
717,2011-02-23,1,16024,16811,890,0,125.0
718,2011-02-23,0,15393,17910,2560,0,134.34
719,2011-02-22,23,16664,19322,2657,0,144.29
720,2011-02-22,22,16756,19494,2737,0,144.29
721,2011-02-22,21,18152,19132,979,0,168.66
722,2011-02-22,20,18531,19374,848,0,165.0
723,2011-02-22,19,18407,19953,1556,0,170.0
724,2011-02-22,18,17881,20517,2689,0,174.0
725,2011-02-22,17,17820,21097,3279,0,179.0
726,2011-02-22,16,17332,19929,2596,0,166.46
727,2011-02-22,15,17271,19450,2178,0,165.97
728,2011-02-22,14,17122,19746,2623,0,166.46
729,2011-02-22,13,17121,19877,2755,0,168.1
730,2011-02-22,12,16929,19787,2902,0,167.99
731,2011-02-22,11,16800,20913,4136,0,170.0
732,2011-02-22,10,16732,20838,4115,0,170.0
733,2011-02-22,9,16751,20017,3265,0,169.16
734,2011-02-22,8,18273,17526,0,604,109.16
735,2011-02-22,7,18452,14940,0,3510,47.56
736,2011-02-22,6,18549,14400,0,4148,47.37
737,2011-02-22,5,18576,14716,0,3867,66.18
738,2011-02-22,4,18584,14497,0,4084,56.68
739,2011-02-22,3,18583,14605,0,3975,58.45
740,2011-02-22,2,18550,15012,0,3535,66.28
741,2011-02-22,1,17650,15911,0,1738,90.02
742,2011-02-22,0,15460,17110,1570,0,134.02
743,2011-02-21,23,16564,20057,3492,0,144.29
744,2011-02-21,22,16709,20825,4160,0,150.0
745,2011-02-21,21,16851,20544,3714,0,174.02
746,2011-02-21,20,17228,20762,3585,0,174.02
747,2011-02-21,19,17220,21384,4172,0,177.99
748,2011-02-21,18,17333,22167,5250,0,180.0
749,2011-02-21,17,17555,22974,5418,0,181.57
750,2011-02-21,16,17199,21905,4735,0,177.99
751,2011-02-21,15,17037,21305,4312,0,170.0
752,2011-02-21,14,17037,21478,4580,0,173.46
753,2011-02-21,13,17041,21388,4346,0,170.47
754,2011-02-21,12,16850,20291,3507,0,168.35
755,2011-02-21,11,16953,22193,5865,0,180.0
756,2011-02-21,10,16950,22399,5871,0,180.0
757,2011-02-21,9,16856,21461,4646,0,175.0
758,2011-02-21,8,16668,20013,3346,0,167.99
759,2011-02-21,7,17310,17080,0,230,116.89
760,2011-02-21,6,17563,16013,0,1550,101.0
761,2011-02-21,5,18335,15797,0,2538,94.0
762,2011-02-21,4,18344,15312,0,3130,68.61
763,2011-02-21,3,18340,15399,0,3130,68.61
764,2011-02-21,2,18331,15998,0,2333,95.0
765,2011-02-21,1,16350,16698,347,0,103.23
766,2011-02-21,0,15470,17297,1828,0,134.0
767,2011-02-20,23,16386,17662,1312,0,134.02
768,2011-02-20,22,16467,18632,2175,0,139.9
769,2011-02-20,21,18730,18460,0,270,116.95
770,2011-02-20,20,19544,18810,0,765,110.0
771,2011-02-20,19,19354,19430,107,0,160.9
772,2011-02-20,18,19412,20000,587,0,168.66
773,2011-02-20,17,19377,20277,934,0,170.0
774,2011-02-20,16,19825,18589,0,1236,105.04
775,2011-02-20,15,19704,17790,0,1914,70.0
776,2011-02-20,14,19769,17988,0,1781,97.0
777,2011-02-20,13,19788,17796,0,1992,70.0
778,2011-02-20,12,19549,17904,0,1645,99.9
779,2011-02-20,11,19451,18578,0,935,110.0
780,2011-02-20,10,19549,18274,0,1275,108.46
781,2011-02-20,9,19548,17929,0,1619,101.0
782,2011-02-20,8,19046,16671,0,2409,50.0
783,2011-02-20,7,18909,13998,0,5071,47.27
784,2011-02-20,6,18956,13426,0,5530,30.68
785,2011-02-20,5,18959,13746,0,5213,49.86
786,2011-02-20,4,18961,13629,0,5332,48.49
787,2011-02-20,3,18960,13724,0,5236,49.86
788,2011-02-20,2,18952,14036,0,4916,53.33
789,2011-02-20,1,18465,14623,0,3842,66.28
790,2011-02-20,0,17657,15630,0,2078,68.61
791,2011-02-19,23,18060,17285,0,921,68.61
792,2011-02-19,22,18056,18064,7,0,103.23
793,2011-02-19,21,18903,18591,0,312,108.46
794,2011-02-19,20,19247,19178,0,78,120.0
795,2011-02-19,19,19064,19880,826,0,164.96
796,2011-02-19,18,18873,20669,1795,0,173.45
797,2011-02-19,17,18583,20858,2360,0,174.0
798,2011-02-19,16,18171,19590,1438,0,162.0
799,2011-02-19,15,18097,19101,1007,0,159.0
800,2011-02-19,14,18076,19298,1290,0,160.9
801,2011-02-19,13,18091,19017,1007,0,159.0
802,2011-02-19,12,18034,18874,862,0,154.99
803,2011-02-19,11,17876,20947,3112,0,169.54
804,2011-02-19,10,17845,20863,3017,0,169.16
805,2011-02-19,9,17876,20863,2986,0,169.16
806,2011-02-19,8,17894,19360,1520,0,160.9
807,2011-02-19,7,18203,17090,0,1130,100.0
808,2011-02-19,6,18248,16224,0,2024,49.86
809,2011-02-19,5,18264,16246,0,2018,66.55
810,2011-02-19,4,19038,15880,0,3158,66.28
811,2011-02-19,3,19043,15973,0,3070,66.28
812,2011-02-19,2,17980,16269,0,1790,68.61
813,2011-02-19,1,16824,16887,62,0,103.23
814,2011-02-19,0,16219,17592,1472,0,134.0
815,2011-02-18,23,17383,19849,2465,0,144.29
816,2011-02-18,22,17369,20727,3398,0,150.0
817,2011-02-18,21,17396,20742,3354,0,175.0
818,2011-02-18,20,17759,21119,3450,0,175.0
819,2011-02-18,19,18008,21608,3624,0,179.0
820,2011-02-18,18,17882,22202,4538,0,180.0
821,2011-02-18,17,17836,22697,4862,0,184.0
822,2011-02-18,16,17588,22117,4849,0,180.0
823,2011-02-18,15,17668,21628,3960,0,179.0
824,2011-02-18,14,17660,21721,4110,0,179.9
825,2011-02-18,13,17856,21530,3962,0,177.99
826,2011-02-18,12,17661,21292,3955,0,173.46
827,2011-02-18,11,17505,22575,5388,0,185.0
828,2011-02-18,10,17286,22190,5221,0,180.0
829,2011-02-18,9,17340,21690,4588,0,180.0
830,2011-02-18,8,17564,20029,2703,0,168.71
831,2011-02-18,7,17784,17555,0,0,138.94
832,2011-02-18,6,17923,16782,0,911,109.16
833,2011-02-18,5,18076,16496,0,1350,99.16
834,2011-02-18,4,18930,16138,0,2562,90.02
835,2011-02-18,3,19009,16234,0,2545,94.0
836,2011-02-18,2,17874,16530,0,1114,99.9
837,2011-02-18,1,15981,17247,1501,0,134.02
838,2011-02-18,0,15517,18252,5928,0,144.29
839,2011-02-17,23,16929,19556,2626,0,144.29
840,2011-02-17,22,16911,20819,3921,0,152.46
841,2011-02-17,21,17158,20698,3582,0,175.0
842,2011-02-17,20,17732,21048,3368,0,174.99
843,2011-02-17,19,17930,21736,3908,0,179.9
844,2011-02-17,18,17802,22035,4693,0,180.0
845,2011-02-17,17,17749,22630,4880,0,181.57
846,2011-02-17,16,17814,22458,4864,0,180.0
847,2011-02-17,15,17870,21973,4115,0,179.9
848,2011-02-17,14,17862,22170,4902,0,180.0
849,2011-02-17,13,17885,21773,3967,0,179.0
850,2011-02-17,12,17700,21470,3853,0,173.46
851,2011-02-17,11,17696,22636,5144,0,180.0
852,2011-02-17,10,16883,22149,5275,0,180.0
853,2011-02-17,9,16851,21632,5219,0,180.0
854,2011-02-17,8,17137,19565,2427,0,165.97
855,2011-02-17,7,18260,16703,0,1557,101.0
856,2011-02-17,6,18803,15324,0,3586,48.42
857,2011-02-17,5,18705,14950,0,3755,66.28
858,2011-02-17,4,18782,14614,0,4322,66.18
859,2011-02-17,3,19073,14713,0,4498,66.18
860,2011-02-17,2,18775,15111,0,3782,66.45
861,2011-02-17,1,18209,15314,0,2895,66.55
862,2011-02-17,0,16641,16212,0,429,105.46
863,2011-02-16,23,15830,17654,1857,0,134.4
864,2011-02-16,22,17142,18923,1781,0,134.4
865,2011-02-16,21,19186,18718,0,468,115.0
866,2011-02-16,20,20141,18928,0,1213,95.0
867,2011-02-16,19,20181,19420,0,761,109.16
868,2011-02-16,18,20060,20119,58,0,168.66
869,2011-02-16,17,20056,19925,0,131,120.01
870,2011-02-16,16,19980,18648,0,1332,101.0
871,2011-02-16,15,18987,17469,0,1518,97.0
872,2011-02-16,14,18841,17665,0,1176,105.01
873,2011-02-16,13,18823,17780,0,1043,105.02
874,2011-02-16,12,18693,17979,0,721,110.0
875,2011-02-16,11,18681,18282,0,399,115.46
876,2011-02-16,10,18435,18196,0,239,116.89
877,2011-02-16,9,18204,17605,0,599,115.0
878,2011-02-16,8,18338,16223,0,2115,59.44
879,2011-02-16,7,18384,14840,0,3544,47.95
880,2011-02-16,6,18225,14651,0,3574,48.33
881,2011-02-16,5,18810,15022,0,3788,66.55
882,2011-02-16,4,18887,15282,0,3605,66.55
883,2011-02-16,3,37926,31364,0,6733,68.61
884,2011-02-16,2,18743,16188,0,2555,90.03
885,2011-02-16,1,16233,17089,965,0,129.97
886,2011-02-16,0,15849,18087,2253,0,134.34
887,2011-02-15,23,17264,19722,2493,0,139.99
888,2011-02-15,22,17238,20186,2947,0,144.29
889,2011-02-15,21,16881,20060,3178,0,174.39
890,2011-02-15,20,17224,20610,3501,0,176.0
891,2011-02-15,19,17518,21498,3995,0,179.9
892,2011-02-15,18,17568,21098,3529,0,179.0
893,2011-02-15,17,17492,19542,2069,0,169.8
894,2011-02-15,16,17237,19758,2520,0,165.97
895,2011-02-15,15,17265,20384,3126,0,169.54
896,2011-02-15,14,17257,20982,3803,0,175.0
897,2011-02-15,13,17147,21085,3942,0,179.0
898,2011-02-15,12,16956,21282,4338,0,180.0
899,2011-02-15,11,17200,21772,4970,0,180.0
900,2011-02-15,10,17264,21486,4227,0,179.0
901,2011-02-15,9,17346,20569,3228,0,168.94
902,2011-02-15,8,18234,18702,467,0,152.68
903,2011-02-15,7,18359,16239,0,2120,49.86
904,2011-02-15,6,19114,16060,0,3054,49.86
905,2011-02-15,5,19120,15890,0,3377,66.45
906,2011-02-15,4,19128,16054,0,3074,66.55
907,2011-02-15,3,19120,16178,0,2942,66.55
908,2011-02-15,2,18069,16576,0,1493,96.0
909,2011-02-15,1,16532,17279,746,0,120.02
910,2011-02-15,0,15997,18378,2380,0,134.34
911,2011-02-14,23,17139,20396,3307,0,149.99
912,2011-02-14,22,17110,20835,3819,0,150.9
913,2011-02-14,21,17118,21067,4038,0,179.9
914,2011-02-14,20,17422,21048,3677,0,178.46
915,2011-02-14,19,17384,22529,5247,0,185.0
916,2011-02-14,18,17323,22336,5099,0,185.0
917,2011-02-14,17,17004,21243,4616,0,180.0
918,2011-02-14,16,17134,21478,4774,0,180.0
919,2011-02-14,15,17208,21871,4779,0,180.0
920,2011-02-14,14,17200,22080,4941,0,185.0
921,2011-02-14,13,17281,21189,3921,0,178.0
922,2011-02-14,12,17162,21301,4142,0,179.9
923,2011-02-14,11,17258,22485,5226,0,188.0
924,2011-02-14,10,17318,22399,5202,0,185.0
925,2011-02-14,9,17402,21791,4811,0,180.0
926,2011-02-14,8,17393,20133,2739,0,165.97
927,2011-02-14,7,18236,17770,0,466,115.46
928,2011-02-14,6,18380,16897,0,1483,105.0
929,2011-02-14,5,19151,16560,0,2591,90.02
930,2011-02-14,4,19233,16523,0,2724,88.0
931,2011-02-14,3,19227,16517,0,2722,88.0
932,2011-02-14,2,17931,16919,0,1012,100.0
933,2011-02-14,1,15502,17610,2164,0,134.18
934,2011-02-14,0,15477,18507,3029,0,134.6
935,2011-02-13,23,17107,20303,3328,0,150.0
936,2011-02-13,22,17327,21139,3894,0,154.46
937,2011-02-13,21,17565,20955,3393,0,177.99
938,2011-02-13,20,17959,21635,3710,0,179.9
939,2011-02-13,19,17929,22536,4665,0,185.0
940,2011-02-13,18,17802,22331,4537,0,183.0
941,2011-02-13,17,17572,21312,3767,0,180.0
942,2011-02-13,16,17736,21445,3747,0,180.0
943,2011-02-13,15,17752,21829,4384,0,180.0
944,2011-02-13,14,17745,22240,4545,0,185.0
945,2011-02-13,13,17825,21848,4326,0,180.0
946,2011-02-13,12,17635,21659,4536,0,180.0
947,2011-02-13,11,17582,22741,5158,0,193.05
948,2011-02-13,10,17614,22353,4739,0,185.0
949,2011-02-13,9,17356,21855,4602,0,180.0
950,2011-02-13,8,17007,20104,3110,0,169.54
951,2011-02-13,7,17852,17748,0,104,120.0
952,2011-02-13,6,18115,17153,0,962,109.16
953,2011-02-13,5,19068,16438,0,2630,70.0
954,2011-02-13,4,19146,16401,0,2745,70.0
955,2011-02-13,3,19140,16500,0,2640,90.01
956,2011-02-13,2,18286,16898,0,1388,98.0
957,2011-02-13,1,15616,17393,1782,0,134.0
958,2011-02-13,0,15806,18389,2661,0,134.4
959,2011-02-12,23,17075,20250,3289,0,150.0
960,2011-02-12,22,17170,20878,3746,0,160.0
961,2011-02-12,21,16865,20917,4379,0,180.0
962,2011-02-12,20,17227,21608,4422,0,181.0
963,2011-02-12,19,17202,22522,5319,0,193.85
964,2011-02-12,18,17072,22115,5042,0,193.85
965,2011-02-12,17,16894,21194,4510,0,180.0
966,2011-02-12,16,17097,21524,4451,0,180.0
967,2011-02-12,15,17152,21996,4843,0,190.0
968,2011-02-12,14,17148,22313,5164,0,193.05
969,2011-02-12,13,17016,22004,4987,0,192.0
970,2011-02-12,12,17110,21608,4538,0,185.0
971,2011-02-12,11,17111,22510,5398,0,193.05
972,2011-02-12,10,17138,22211,5072,0,193.05
973,2011-02-12,9,17201,21419,4335,0,180.0
974,2011-02-12,8,17001,19980,2978,0,169.28
975,2011-02-12,7,18142,17610,0,532,115.0
976,2011-02-12,6,18550,16725,0,1825,59.44
977,2011-02-12,5,19235,16396,0,3000,68.61
978,2011-02-12,4,19319,16259,0,3073,68.61
979,2011-02-12,3,19308,16259,0,3073,68.61
980,2011-02-12,2,18344,16661,0,1687,88.0
981,2011-02-12,1,16013,17256,1242,0,133.85
982,2011-02-12,0,16013,18458,4936,0,134.34
983,2011-02-11,23,17936,19984,2120,0,134.4
984,2011-02-11,22,17892,20834,2941,0,144.29
985,2011-02-11,21,17558,20879,3323,0,175.0
986,2011-02-11,20,17927,21536,3634,0,179.0
987,2011-02-11,19,17817,22650,4841,0,185.0
988,2011-02-11,18,17852,21957,4617,0,180.0
989,2011-02-11,17,17815,21339,3572,0,177.99
990,2011-02-11,16,18023,21679,3708,0,177.99
991,2011-02-11,15,18108,21936,3914,0,179.9
992,2011-02-11,14,18080,22292,4614,0,180.0
993,2011-02-11,13,17970,21710,3763,0,179.9
994,2011-02-11,12,18127,21829,3727,0,179.0
995,2011-02-11,11,18232,22449,4486,0,180.0
996,2011-02-11,10,18254,22454,4495,0,180.0
997,2011-02-11,9,18315,21704,3439,0,175.0
998,2011-02-11,8,17925,20185,2259,0,165.97
999,2011-02-11,7,18309,17482,0,827,110.0
1000,2011-02-11,6,19410,16791,0,2619,58.45
1001,2011-02-11,5,19402,16460,0,2942,66.55
1002,2011-02-11,4,19489,16430,0,3059,66.55
1003,2011-02-11,3,19494,16430,0,3064,66.55
1004,2011-02-11,2,18486,16929,0,1557,90.04
1005,2011-02-11,1,16174,17417,1280,0,133.86
1006,2011-02-11,0,16002,18524,2563,0,134.34
1007,2011-02-10,23,17523,20237,2757,0,139.99
1008,2011-02-10,22,17502,21111,3620,0,150.9
1009,2011-02-10,21,17377,21096,3783,0,178.46
1010,2011-02-10,20,17802,21803,4005,0,179.9
1011,2011-02-10,19,17769,22564,4822,0,181.0
1012,2011-02-10,18,17631,21663,4034,0,180.0
1013,2011-02-10,17,17573,20949,3411,0,175.0
1014,2011-02-10,16,17673,21354,3769,0,175.0
1015,2011-02-10,15,17668,21887,4758,0,180.0
1016,2011-02-10,14,17653,22339,4745,0,180.0
1017,2011-02-10,13,17473,21871,4812,0,180.0
1018,2011-02-10,12,17626,21673,4075,0,180.0
1019,2011-02-10,11,17582,22555,5068,0,185.0
1020,2011-02-10,10,17482,22266,4795,0,180.0
1021,2011-02-10,9,17490,21555,4065,0,179.9
1022,2011-02-10,8,17666,19285,1618,0,162.06
1023,2011-02-10,7,18558,16176,0,2382,95.0
1024,2011-02-10,6,18763,15097,0,3666,49.11
1025,2011-02-10,5,18760,14875,0,3888,67.52
1026,2011-02-10,4,18749,14765,0,3984,66.55
1027,2011-02-10,3,18759,14890,0,3869,67.79
1028,2011-02-10,2,18755,15098,0,3657,67.89
1029,2011-02-10,1,17509,15803,0,1706,94.0
1030,2011-02-10,0,16752,16780,145,0,69.4
1031,2011-02-09,23,17508,18337,828,0,111.95
1032,2011-02-09,22,17624,19511,1929,0,134.24
1033,2011-02-09,21,19403,19396,0,7,125.0
1034,2011-02-09,20,19835,19703,0,132,120.46
1035,2011-02-09,19,19843,20164,514,0,168.23
1036,2011-02-09,18,20112,18563,0,1549,102.0
1037,2011-02-09,17,20064,17149,0,2915,68.71
1038,2011-02-09,16,20005,17254,0,2751,95.0
1039,2011-02-09,15,20033,17487,0,2546,95.0
1040,2011-02-09,14,20026,17739,0,2287,95.0
1041,2011-02-09,13,19840,18071,0,1775,100.0
1042,2011-02-09,12,19844,17773,0,2071,95.0
1043,2011-02-09,11,19926,17955,0,1971,95.0
1044,2011-02-09,10,19952,17366,0,2586,95.0
1045,2011-02-09,9,19690,15956,0,3734,49.11
1046,2011-02-09,8,19286,13886,0,5400,47.37
1047,2011-02-09,7,18932,13977,0,4955,47.56
1048,2011-02-09,6,18517,14298,0,4309,48.42
1049,2011-02-09,5,18516,14975,0,3541,67.89
1050,2011-02-09,4,18519,15165,0,3460,68.61
1051,2011-02-09,3,18523,15490,0,3033,90.02
1052,2011-02-09,2,18348,15898,0,2450,95.0
1053,2011-02-09,1,16116,16803,820,0,110.85
1054,2011-02-09,0,15541,17780,2281,0,134.0
